"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007160","cell-matrix adhesion","48/1671","241/18986",0.199170124481328,2.26298263519,6.12978802114568,6.00908031654654e-08,9.8703436399503e-06,7.7006590161819e-06,"ADAM9/SRC/PTEN/BCL6/BCL2/CDK6/THBS1/PTK2/CD44/PIK3R1/RASA1/CDH11/CLASP2/EFNA5/ANXA2/DUSP3/GPM6B/GSK3B/ITGA6/ITGA1/ITGA2/ITGA9/ITGAV/ITGB1/ITGB8/NF1/PTPRA/ROCK1/UTRN/CASK/ONECUT2/SLK/FERMT2/LIMCH1/CLASP1/MACF1/RIN2/TRPM7/PEAK1/SORBS1/FMN1/POSTN/MAP4K4/DISC1/EPDR1/ITGB6/NRP1/PKHD1",48
"GO:0043434","response to peptide hormone","74/1671","446/18986",0.165919282511211,1.88518461864623,5.87663477896474,7.18019148858989e-08,1.14663669077509e-05,8.94584676400044e-06,"PPARA/IRS2/CRK/PRKAA1/PRKCB/FER/SRC/OSBPL8/NCOA2/PTK2/IRS1/FBN1/CAV1/PIK3R1/GAB1/CREB1/APC/ATP2B1/FOXO1/PPP3CA/MTOR/GRB10/GSK3B/IDE/IGF1R/MAP1B/MYO5A/PDPK1/PIK3C2A/PIK3CA/PIP4K2A/PRKAR1A/MAPK1/PTPN11/PTPRA/ROCK1/RPS6KB1/TCF12/NR4A3/CUL3/TNFRSF11A/TRIM24/CD2AP/KBTBD2/LEPROT/VPS13C/PHIP/MBD5/NUCKS1/NDEL1/CPEB2/SESN3/STXBP4/EDNRB/SORBS1/RAP1GDS1/BAIAP2/NCK1/HDAC9/NCOA1/CRY1/FAT1/SIK2/PLCB1/ARID1B/ZNF106/OGT/SOCS7/LEPROTL1/CPEB1/PAX6/CXCL12/PTGS2/ACVR1C",74
"GO:0021537","telencephalon development","53/1671","281/18986",0.188612099644128,2.1430217377878,5.99668271984091,8.32595997092676e-08,1.29367415872589e-05,1.00930058139741e-05,"HIF1A/FOXP1/CRK/RTN4/PTEN/CDK6/NFIB/EGFR/NIN/CASP3/ERBB4/RELN/SLC7A11/ROBO1/LPAR1/GSK3B/IGF1R/NF1/PAFAH1B1/PEX13/POU3F2/PROX1/RAN/SALL1/SCN2A/FXR1/WDR47/AGTPBP1/RPGRIP1L/SLC38A2/BCL11B/FAT4/NDEL1/DIXDC1/LRRK2/VPS13B/KCNA1/FOXP2/SLC1A2/NCOA1/PLCB1/NEUROD6/LHX1/SOCS7/NEUROD1/DISC1/CSNK2A2/PAX6/CDON/PAX5/CXCL12/RARB/ZIC1",53
"GO:0032535","regulation of cellular component size","63/1671","361/18986",0.174515235457064,1.9828523401483,5.85701065417549,1.05408460817793e-07,1.58649728395875e-05,1.23775575192907e-05,"RTN4/FER/PTEN/TWF1/BMPR2/CFL2/CREB1/RASA1/EIF4G2/WNK1/CLASP2/EFNA5/ARHGAP5/ATP7A/CAPZA1/MEGF9/EPHA7/EPS8/MTOR/GSK3B/IFRD1/KCNMA1/MAP1B/PAFAH1B1/PIK3CA/RAB3B/RET/SLC12A2/SPTBN1/PICALM/SEMA5A/LATS1/FCHSD2/ARFGEF1/NCKAP1/PUM2/MACF1/DAAM2/TMOD2/BCL11A/RAB22A/WNK3/MTPN/RICTOR/ALS2/SLC12A6/FMN1/SLC12A5/BAIAP2/TENM1/TMOD1/NCK1/SEMA6D/ARHGAP18/DIP2B/DISC1/KIAA0319/XK/CAPZA2/PLEKHH2/CXCL12/NRP1/AQP4",63
"GO:0060560","developmental growth involved in morphogenesis","47/1671","238/18986",0.197478991596639,2.24376788417342,5.99836131733995,1.076246200633e-07,1.58649728395875e-05,1.23775575192907e-05,"RTN4/BMPR2/NIN/YAP1/MED1/EIF4G2/CLASP2/EFNA5/ALCAM/EPHA7/GSK3B/IFRD1/ITGB1/MAP1B/PAFAH1B1/PPP2R3A/SALL1/SYT1/SYT4/USP9X/SEMA5A/PUM2/MACF1/CD2AP/AUTS2/ITSN2/SIX4/BCL11A/RAPH1/NDEL1/PRICKLE1/C9orf72/PLAA/PRKG1/FMN1/POSTN/PPP3CB/SEMA6D/FLRT3/KIF26B/DIP2B/LHX1/DISC1/KIAA0319/CXCL12/NRP1/NRP2",47
"GO:0001822","kidney development","58/1671","322/18986",0.180124223602484,2.0465819924098,5.88411441197835,1.1044068494783e-07,1.58730874441269e-05,1.23838883832291e-05,"ARID5B/BCL2/APAF1/FBN1/TGFB2/PODXL/NOTCH2/YAP1/ERBB4/PPP3CA/ACVR2B/EFNB2/EPHA7/HELLS/SMAD4/MEF2C/MME/NF1/PROX1/RET/SALL1/SOX11/CUL3/DLG5/HS3ST3B1/ADAMTS6/NUP160/RPGRIP1L/CD2AP/NIPBL/PYGO1/NPHP3/RRM2B/SIX4/FRAS1/LRRK2/AMER1/IRX2/EDNRB/PTCH1/BICC1/FMN1/OSR2/PCSK5/MAGI2/KIF26B/TBC1D32/LHX1/C1GALT1/PRKX/RARB/WT1/LRP2/NRP1/PKHD1/FGF2/COL4A4/TCF21",58
"GO:0032868","response to insulin","52/1671","276/18986",0.188405797101449,2.14067771619875,5.93011181766425,1.14091320505284e-07,1.59978293069483e-05,1.24812096706808e-05,"PPARA/IRS2/PRKAA1/PRKCB/FER/SRC/OSBPL8/NCOA2/IRS1/PIK3R1/GAB1/APC/ATP2B1/FOXO1/MTOR/GRB10/GSK3B/IDE/IGF1R/MYO5A/PDPK1/PIK3C2A/PIK3CA/PIP4K2A/MAPK1/PTPN11/PTPRA/RPS6KB1/CUL3/TNFRSF11A/CD2AP/KBTBD2/VPS13C/PHIP/NUCKS1/NDEL1/CPEB2/SESN3/STXBP4/SORBS1/BAIAP2/NCK1/HDAC9/NCOA1/CRY1/SIK2/ZNF106/OGT/SOCS7/CPEB1/PAX6/ACVR1C",52
"GO:0001654","eye development","69/1671","411/18986",0.167883211678832,1.90749889702831,5.77809773213619,1.24788731163045e-07,1.70812003680082e-05,1.33264356763342e-05,"HIF1A/SKIL/BCL2/NFIA/GJA1/NFIB/BMPR2/COL4A1/FBN1/EGFR/TGFB2/MAN2A1/NOTCH2/FBN2/MED1/DCX/SLC7A11/CLIC4/ACVR2B/COL5A2/MEIS2/NF1/PPP2R3A/PROX1/PTPRM/RET/RRM1/SLC1A1/SOX2/SOX11/THRB/FZD5/ABI2/FRS2/AGTPBP1/RPGRIP1L/NIPBL/HIPK2/SLC17A6/BCL11B/FAT3/PRICKLE1/EFEMP1/TENM3/OSR2/TMOD1/FAT1/RAB11FIP4/OLFM3/TBC1D32/LHX1/CACNA1C/NEUROD1/MITF/ATP2B2/GRHL2/PAX6/MAF/CDON/MFSD8/RARB/WT1/BMPR1B/ZEB1/NRP1/FGF2/TMEM135/TMEM231/NHS",69
"GO:0048588","developmental cell growth","46/1671","232/18986",0.198275862068966,2.25282197321447,5.96442629533993,1.29411148761801e-07,1.72317077996437e-05,1.34438587826317e-05,"PPARA/FOXP1/RTN4/BMPR2/NIN/EIF4G2/CLASP2/EFNA5/ALCAM/EPHA7/GSK3B/IFRD1/ITGB1/MAP1B/PAFAH1B1/MAP2K4/SYT1/SYT4/USP9X/SORBS2/SEMA5A/PUM2/MACF1/CD2AP/AUTS2/ITSN2/MEX3C/BCL11A/RAPH1/NDEL1/PRICKLE1/C9orf72/PLAA/PRKG1/POSTN/PPP3CB/SEMA6D/AKAP6/FLRT3/DIP2B/DISC1/KIAA0319/CXCL12/IGF1/NRP1/NRP2",46
"GO:0050769","positive regulation of neurogenesis","48/1671","247/18986",0.194331983805668,2.20801139708822,5.93647414219766,1.31882961068764e-07,1.72317077996437e-05,1.34438587826317e-05,"HIF1A/CAPRIN1/SKIL/SLC30A1/KRAS/PLAG1/CAPRIN2/BMPR2/EGFR/ANKRD27/MAN2A1/NIN/DICER1/MYB/PTPRD/EIF4G2/RELN/ROBO1/FMR1/EFNA5/ETV5/MTOR/IL6ST/ITGB1/MAP1B/MME/PAFAH1B1/PLXNA2/PPP1CC/SOX11/FZD3/FXR1/SEMA5A/QKI/MACF1/TENM4/BCL11A/DHX36/VCAN/BAIAP2/DISC1/PAX6/CDON/CXCL12/LRP2/NRP1/MAP2K1/FGF2",48
"GO:0007044","cell-substrate junction assembly","26/1671","96/18986",0.270833333333333,3.07722421703571,6.33848245329237,1.41185694854079e-07,1.80372568825801e-05,1.40723332344616e-05,"SRC/PTEN/BCL2/THBS1/LAMC1/PTK2/CDH11/CLASP2/EFNA5/DST/DUSP3/GPM6B/ITGA6/ITGA2/PTPRA/ROCK1/SLK/FERMT2/LIMCH1/CLASP1/MACF1/PEAK1/SORBS1/FMN1/MAP4K4/NRP1",26
"GO:0048638","regulation of developmental growth","58/1671","325/18986",0.178461538461538,2.02769046632601,5.80522196049295,1.53417827376082e-07,1.91738932518499e-05,1.4959115845526e-05,"PPARA/FOXP1/RTN4/PTEN/BCL2/LIN7C/BMPR2/RUNX1/STK4/CREB1/YAP1/ERBB4/FGFR3/EIF4G2/CLASP2/EFNA5/EPHA7/GSK3B/IFRD1/RBPJ/MAP1B/MEF2C/PAFAH1B1/PIK3CA/POU3F2/PROX1/RPS6KB1/SYT1/SYT4/LIN7A/SEMA5A/LATS1/MYCBP2/PUM2/MACF1/NIPBL/FLVCR1/ITSN2/SIX4/BCL11A/MBD5/WWC2/PTCH1/PLAA/SEMA6D/AKAP6/PLCB1/ATRN/DIP2B/GPAM/DISC1/KIAA0319/ZFPM2/CXCL12/IGF1/WT1/NRP1/FGF2",58
"GO:0150063","visual system development","69/1671","415/18986",0.166265060240964,1.88911336549069,5.68912950360261,1.82336539357079e-07,2.23032503141244e-05,1.74005821769432e-05,"HIF1A/SKIL/BCL2/NFIA/GJA1/NFIB/BMPR2/COL4A1/FBN1/EGFR/TGFB2/MAN2A1/NOTCH2/FBN2/MED1/DCX/SLC7A11/CLIC4/ACVR2B/COL5A2/MEIS2/NF1/PPP2R3A/PROX1/PTPRM/RET/RRM1/SLC1A1/SOX2/SOX11/THRB/FZD5/ABI2/FRS2/AGTPBP1/RPGRIP1L/NIPBL/HIPK2/SLC17A6/BCL11B/FAT3/PRICKLE1/EFEMP1/TENM3/OSR2/TMOD1/FAT1/RAB11FIP4/OLFM3/TBC1D32/LHX1/CACNA1C/NEUROD1/MITF/ATP2B2/GRHL2/PAX6/MAF/CDON/MFSD8/RARB/WT1/BMPR1B/ZEB1/NRP1/FGF2/TMEM135/TMEM231/NHS",69
"GO:0007611","learning or memory","52/1671","282/18986",0.184397163120567,2.09513138181154,5.75580151502041,2.31949189215763e-07,2.7780747683363e-05,2.16740240186046e-05,"HIF1A/GM2A/SRC/PTEN/KRAS/EGFR/CASP3/ATXN1/CREB1/LDLR/RELN/SLC7A11/CAMK4/RCAN1/ITGB1/MEF2C/MEIS2/KMT2A/MME/NF1/PAFAH1B1/MAPK1/RASGRF1/RPS6KB1/SCN2A/SLC1A1/SYT4/TPBG/PICALM/SYNJ1/NRXN3/PJA2/CPEB3/SORCS3/TMOD2/SPECC1/PTCHD1/VPS13B/SYT11/SLC12A5/NRXN1/PPP3CB/AFF2/PLCB1/CAMK2N1/ADCY1/CSMD1/SHANK2/NLGN4Y/PAX6/PTGS2/KCNK10",52
"GO:0010632","regulation of epithelial cell migration","21/1671","69/18986",0.304347826086957,3.45801784924414,6.35427086181322,2.60769698846452e-07,3.05952040544541e-05,2.38698106720672e-05,"IRS2/ADAM9/HIF1A/RTN4/SRC/PTEN/PTK2/BMPR2/TGFB2/CLASP2/ARHGAP5/MTOR/ITGA2/RREB1/SASH1/CLASP1/MACF1/MAP4K4/CAPN7/FGF7/EPB41L4B",21
"GO:0060996","dendritic spine development","26/1671","99/18986",0.262626262626263,2.98397499833766,6.14829333972438,2.74634497372524e-07,3.15774745078928e-05,2.46361598590384e-05,"CAPRIN1/SLC30A1/PTEN/CAPRIN2/PTPRD/EIF4G2/RELN/FMR1/LPAR1/MEF2C/PAFAH1B1/MAPK6/DLG5/ABI2/CPEB3/TANC2/C21orf91/LRRK2/DHX36/SLC12A5/BAIAP2/CTNND2/WASL/DISC1/GRIN3A/ZDHHC15",26
"GO:0060828","regulation of canonical Wnt signaling pathway","51/1671","276/18986",0.184782608695652,2.09951083704108,5.71609501596607,2.82539986453762e-07,3.18494584729937e-05,2.48483567033949e-05,"XIAP/TMEM170B/SRC/CAPRIN2/ZEB2/EGFR/CAV1/STK4/RECK/APC/YAP1/FOXO1/WNK1/CSNK1A1/DAB2/DDX3X/GNAQ/GSK3B/RBPJ/SMAD4/MLLT3/PPM1A/PPP2R3A/SOX2/TPBG/TNKS/SEMA5A/LATS1/DAAM2/NPHP3/UBR5/VPS35/SMURF2/TBL1XR1/TNKS2/LRRK2/AMER1/PRICKLE1/UBAC2/BICC1/CCNYL1/CTNND2/CSNK1E/AMER2/TMEM196/PPM1B/ANKRD6/CDK14/TBL1X/FGF2/FZD7",51
"GO:0051056","regulation of small GTPase mediated signal transduction","54/1671","300/18986",0.18,2.04517055655296,5.66854892786929,3.07068057409358e-07,3.39487358085846e-05,2.64861739397019e-05,"ABCA1/CRK/RTN4/ARHGAP31/SRC/BCL6/KRAS/TGFB2/NOTCH2/MET/RELN/ROBO1/ABL2/ARHGAP5/CSNK1A1/LPAR1/EPS8/ITGAV/ITGB1/MYO9A/NF1/PPP2CB/RASGRF1/PICALM/CUL3/CYTH3/ARHGEF10/ARFGEF1/GNA13/AKAP13/RASA3/ARHGEF12/CD2AP/AUTS2/ARHGAP17/PREX2/ALS2/KITLG/DENND4A/RALGPS1/MAP4K4/CBL/PSD3/ARHGAP20/ARHGAP18/OGT/CHN2/F2R/CDON/IGF1/SPRY4/ARHGAP24/MAPKAP1/NRP1",54
"GO:0002065","columnar/cuboidal epithelial cell differentiation","31/1671","132/18986",0.234848484848485,2.66836225812887,5.97527432570836,3.16908381224867e-07,3.43672210272282e-05,2.68126683445211e-05,"HIF1A/SRC/GJA1/CDK6/NFIB/TP63/CAV1/YAP1/KLF5/GSK3B/IL6ST/MAP1B/PDPK1/PGR/POU3F2/PROX1/RFX3/SOX11/FZD5/CBFA2T2/DLG5/FST/NEUROD1/C1GALT1/NR5A2/INSM1/PAX6/RARB/ZNF800/FGF2/TMEM231",31
"GO:0060070","canonical Wnt signaling pathway","58/1671","332/18986",0.174698795180723,1.98493795649384,5.62437420187946,3.22809172981444e-07,3.43672210272282e-05,2.68126683445211e-05,"XIAP/TMEM170B/SRC/PTEN/CAPRIN2/ZEB2/EGFR/CAV1/STK4/RECK/APC/YAP1/FOXO1/WNK1/CSNK1A1/DAB2/DDX3X/GNAQ/GSK3B/RBPJ/SMAD4/MLLT3/PPM1A/PPP2R3A/SOX2/TPBG/FZD5/FZD3/TNKS/SEMA5A/LATS1/DAAM2/PYGO1/NPHP3/UBR5/VPS35/SMURF2/TBL1XR1/TNKS2/DIXDC1/LRRK2/AMER1/PRICKLE1/UBAC2/EDNRB/BICC1/CCNYL1/CTNND2/CSNK1E/AMER2/TMEM196/PPM1B/DISC1/ANKRD6/CDK14/TBL1X/FGF2/FZD7",58
"GO:0048880","sensory system development","69/1671","422/18986",0.163507109004739,1.85777736179771,5.53576064228601,3.47644438319121e-07,3.63383250163023e-05,2.83504871134502e-05,"HIF1A/SKIL/BCL2/NFIA/GJA1/NFIB/BMPR2/COL4A1/FBN1/EGFR/TGFB2/MAN2A1/NOTCH2/FBN2/MED1/DCX/SLC7A11/CLIC4/ACVR2B/COL5A2/MEIS2/NF1/PPP2R3A/PROX1/PTPRM/RET/RRM1/SLC1A1/SOX2/SOX11/THRB/FZD5/ABI2/FRS2/AGTPBP1/RPGRIP1L/NIPBL/HIPK2/SLC17A6/BCL11B/FAT3/PRICKLE1/EFEMP1/TENM3/OSR2/TMOD1/FAT1/RAB11FIP4/OLFM3/TBC1D32/LHX1/CACNA1C/NEUROD1/MITF/ATP2B2/GRHL2/PAX6/MAF/CDON/MFSD8/RARB/WT1/BMPR1B/ZEB1/NRP1/FGF2/TMEM135/TMEM231/NHS",69
"GO:0051057","positive regulation of small GTPase mediated signal transduction","20/1671","65/18986",0.307692307692308,3.49601804538968,6.26202264840866,4.10855902937785e-07,4.21787604640952e-05,3.29070865116147e-05,"CRK/RTN4/SRC/KRAS/NOTCH2/RELN/ROBO1/CSNK1A1/LPAR1/ITGAV/RASGRF1/PICALM/AKAP13/AUTS2/ALS2/KITLG/MAP4K4/F2R/CDON/IGF1",20
"GO:0060998","regulation of dendritic spine development","19/1671","60/18986",0.316666666666667,3.59798523838021,6.26130939083726,4.84045837334937e-07,4.88206933129571e-05,3.80889993145737e-05,"CAPRIN1/SLC30A1/CAPRIN2/PTPRD/EIF4G2/RELN/FMR1/LPAR1/MEF2C/PAFAH1B1/MAPK6/DLG5/CPEB3/TANC2/C21orf91/DHX36/BAIAP2/DISC1/GRIN3A",19
"GO:0007517","muscle organ development","62/1671","369/18986",0.168021680216802,1.90907218467756,5.47821384411963,5.2298357797638e-07,5.16426950778592e-05,4.02906727443231e-05,"PRKAA1/SKIL/ARID5B/BCL2/GJA1/KRAS/DDX5/CFL2/TGFB2/CAV1/CREB1/MED1/PPP3CA/ZFHX3/KLF5/CCNT2/DMD/RCAN1/ETV1/FKTN/FOXN2/RBPJ/ITGB1/SMAD4/MEF2C/MYLK/NF1/PROX1/RPS6KB1/SOX11/TCF12/NR2F2/UTRN/FXR1/COPS2/HOMER1/NR1D2/ZNF609/SIX4/JPH1/PAXBP1/MTPN/VPS13B/PPP3CB/SOX6/HDAC9/COL19A1/HLF/TTN/GPCPD1/NLN/MYOCD/XK/ZFPM2/ZBTB18/LOX/CDON/PAX5/IGF1/WT1/LRP2/TCF21",62
"GO:0071559","response to transforming growth factor beta","55/1671","313/18986",0.175718849840256,1.99652787735912,5.52251431496136,5.34028696510079e-07,5.16426950778592e-05,4.02906727443231e-05,"PPARA/ADAM9/CRK/SKIL/SRC/THBS1/ZFP36L2/ZEB2/PTK2/APAF1/FBN1/TGFB2/CAV1/FBN2/NLK/ACVR1/ZFHX3/LDLRAD4/CREBBP/DAB2/GLG1/IGF1R/ITGB8/SMAD4/MEF2C/KMT2A/PDPK1/PPM1A/ROCK1/SOX11/YES1/USP9X/MTMR4/LATS1/ONECUT2/USP15/FERMT2/LEMD3/CD2AP/ZNF451/HIPK2/TRIM33/ARID4B/SMURF2/SAP30L/PEG10/POSTN/SOX6/WWOX/OGT/USP9Y/MYOCD/LOX/ITGB6/ZEB1",55
"GO:0050890","cognition","57/1671","329/18986",0.173252279635258,1.96850256203173,5.50503513168125,5.38974031078718e-07,5.16426950778592e-05,4.02906727443231e-05,"HIF1A/GM2A/SRC/PTEN/KRAS/EGFR/CASP3/ATXN1/CREB1/LDLR/RELN/SLC7A11/CAMK4/RCAN1/ITGB1/MEF2C/MEIS2/KMT2A/MME/NF1/PAFAH1B1/MAPK1/RASGRF1/RPS6KB1/SCN2A/SLC1A1/SYT4/TPBG/PICALM/SYNJ1/NRXN3/PJA2/CHL1/CPEB3/SORCS3/NIPBL/TMOD2/SETD5/SPECC1/PTCHD1/VPS13B/SYT11/SLC12A5/NRXN1/PPP3CB/AFF2/PLCB1/CAMK2N1/ADCY1/CSMD1/SHANK2/SOBP/GPR158/NLGN4Y/PAX6/PTGS2/KCNK10",57
"GO:0007411","axon guidance","45/1671","236/18986",0.190677966101695,2.16649423363661,5.60170507003641,5.63235734566129e-07,5.30826596396832e-05,4.14141063845777e-05,"PALLD/NFIB/PTK2/BMPR2/NOTCH2/RELN/ROBO1/EFNA5/ALCAM/APBB2/EFNB2/CELSR3/EPHA7/ETV1/KIF5B/SMAD4/NEO1/PTPRM/RET/FZD3/KLF7/SEMA5A/NRXN3/CHL1/MYCBP2/KIF21A/ENAH/BCL11B/PTCH1/NRXN1/SEMA6D/CNTN4/CNTN1/LMO4/FLRT2/FLRT3/SEMA6A/LHX1/UNC5C/PAX6/LHX9/CXCL12/BMPR1B/NRP1/NRP2",45
"GO:0043010","camera-type eye development","61/1671","362/18986",0.168508287292818,1.91460104281355,5.45797791151918,5.82749475575266e-07,5.4035915081971e-05,4.2157818598068e-05,"HIF1A/SKIL/NFIA/GJA1/NFIB/BMPR2/COL4A1/FBN1/EGFR/TGFB2/MAN2A1/NOTCH2/FBN2/MED1/DCX/SLC7A11/CLIC4/ACVR2B/NF1/PROX1/PTPRM/RET/RRM1/SLC1A1/SOX11/THRB/FZD5/ABI2/FRS2/AGTPBP1/RPGRIP1L/HIPK2/SLC17A6/BCL11B/FAT3/PRICKLE1/EFEMP1/TENM3/OSR2/TMOD1/FAT1/RAB11FIP4/TBC1D32/LHX1/CACNA1C/NEUROD1/MITF/ATP2B2/GRHL2/PAX6/MAF/CDON/MFSD8/WT1/BMPR1B/ZEB1/NRP1/FGF2/TMEM135/TMEM231/NHS",61
"GO:0097485","neuron projection guidance","45/1671","237/18986",0.189873417721519,2.15735290775629,5.5697179528693,6.37041618484152e-07,5.81325756296094e-05,4.53539571655969e-05,"PALLD/NFIB/PTK2/BMPR2/NOTCH2/RELN/ROBO1/EFNA5/ALCAM/APBB2/EFNB2/CELSR3/EPHA7/ETV1/KIF5B/SMAD4/NEO1/PTPRM/RET/FZD3/KLF7/SEMA5A/NRXN3/CHL1/MYCBP2/KIF21A/ENAH/BCL11B/PTCH1/NRXN1/SEMA6D/CNTN4/CNTN1/LMO4/FLRT2/FLRT3/SEMA6A/LHX1/UNC5C/PAX6/LHX9/CXCL12/BMPR1B/NRP1/NRP2",45
"GO:0099175","regulation of postsynapse organization","33/1671","150/18986",0.22,2.49965290245362,5.72828106202769,6.67589596707792e-07,5.99683217417671e-05,4.6786172229801e-05,"CAPRIN1/SLC30A1/RTN4/CAPRIN2/PTPRD/RELN/ADAM10/EPHA7/MAP1B/NF1/PAFAH1B1/LATS1/HOMER1/DOCK4/ABI2/GNA13/PUM2/TANC2/VPS35/LRRK2/PRICKLE1/DHX36/SLC12A5/BAIAP2/WASL/FLRT2/LRRTM2/SHANK2/GRID2/DISC1/PLPPR4/ZDHHC15/NRP2",33
"GO:0048041","focal adhesion assembly","23/1671","85/18986",0.270588235294118,3.07443939873975,5.95456584093462,7.44873695926229e-07,6.58812135058445e-05,5.13993007018893e-05,"SRC/PTEN/BCL2/THBS1/PTK2/CDH11/CLASP2/EFNA5/DUSP3/GPM6B/ITGA2/PTPRA/ROCK1/SLK/FERMT2/LIMCH1/CLASP1/MACF1/PEAK1/SORBS1/FMN1/MAP4K4/NRP1",23
"GO:0016049","cell growth","76/1671","490/18986",0.155102040816327,1.76227848410459,5.31074037933844,7.67143909171759e-07,6.68228838458855e-05,5.21339744335066e-05,"PPARA/FOXP1/CRK/ACSL4/SERTAD2/RTN4/DCBLD2/BCL6/BCL2/GJA1/CAPRIN2/BMPR2/EGFR/TGFB2/TEAD1/NIN/YAP1/EIF4G2/CLASP2/EFNA5/ADAM10/ALCAM/DAB2/DDX3X/EPHA7/MTOR/GSK3B/IFRD1/ITGB1/SMAD4/MAP1B/PAFAH1B1/RPS6KA3/MAP2K4/SYT1/SYT4/USP9X/SORBS2/SEMA5A/PUM2/MACF1/CD2AP/AUTS2/ITSN2/MEX3C/BCL11A/CDKN2AIP/RAPH1/CDC73/NDEL1/DCUN1D5/DCUN1D3/MTPN/PRICKLE1/C9orf72/RICTOR/PLAA/PRKG1/POSTN/PPP3CB/SEMA6D/AKAP6/FLRT3/TMEM196/DIP2B/MYOCD/DISC1/KIAA0319/EBAG9/CXCL12/IGF1/NANOS1/WT1/MAPKAP1/NRP1/NRP2",76
"GO:0007015","actin filament organization","73/1671","465/18986",0.156989247311828,1.78372103498645,5.31542557488403,7.9580122901602e-07,6.82844965016881e-05,5.3274297515118e-05,"PPP1R9A/FER/SRC/BCL2/TWF1/ZEB2/CFL2/PIK3R1/MET/JMY/RASA1/RHOBTB1/CLASP2/CAPZA1/LPAR1/MEGF9/EPS8/MTOR/MYO1B/MYO5A/MYO5B/PAWR/PIK3CA/PROX1/ROCK1/SPTBN1/TPM3/CUL3/SEMA5A/LATS1/ARHGEF10/FCHSD2/ABI2/ARFGEF1/NCKAP1/FERMT2/LIMCH1/CLASP1/DAAM2/CD2AP/TMOD2/ARHGAP17/CCDC88A/ENAH/SPIRE1/SHROOM3/MTPN/SYNPO2/C9orf72/RICTOR/GAS2L3/ARF1/SH3KBP1/SORBS1/FMN1/BAIAP2/TENM1/TMOD1/PPARGC1B/NCK1/TTN/WASL/FAT1/DIAPH2/ARHGAP18/MARCKS/CALD1/CAPZA2/PPM1E/PLEKHH2/CXCL12/FMN2/NRP1",73
"GO:0007264","small GTPase-mediated signal transduction","76/1671","491/18986",0.154786150712831,1.75868932222251,5.29126884008702,8.31365199645402e-07,7.02870372464914e-05,5.48366426577254e-05,"ABCA1/CRK/RTN4/RAP2C/ARHGAP31/SRC/BCL6/KRAS/NRAS/TGFB2/HACE1/NOTCH2/MET/RELN/RHOBTB1/ROBO1/ABL2/ARHGAP5/CHM/CSNK1A1/LPAR1/EPS8/ITGAV/ITGB1/MYO9A/NF1/PPP2CB/RAP1B/RASGRF1/ROCK1/PICALM/CUL3/CYTH3/ARHGEF10/RAPGEF2/DOCK4/G3BP2/ABI2/ARFGEF1/GNA13/NCKAP1/YWHAQ/AKAP13/RASA3/ARHGEF12/CD2AP/AUTS2/RIN2/ARHGAP17/CCDC88A/PREX2/RAB39B/LRRK2/DOK6/ALS2/KITLG/DENND4A/RALGPS1/MAP4K4/CBL/RAPGEF5/PSD3/ARHGAP20/ARHGAP18/KSR2/OGT/CHN2/F2R/CDON/IGF1/SPRY4/ARHGAP24/MAPKAP1/RAP1BL/NRP1/FGF2",76
"GO:1901879","regulation of protein depolymerization","24/1671","92/18986",0.260869565217391,2.96401529935212,5.86623021459154,8.92219118448849e-07,7.43386624922092e-05,5.79976455180861e-05,"TWF1/CFL2/APC/CLASP2/ASPH/CAPZA1/EPS8/MAP1B/MID1/PIK3CA/SPTBN1/SEMA5A/WDR47/CAMSAP2/CLASP1/TMOD2/KIF21A/TAOK1/MTPN/TMOD1/TTBK2/NAV3/CAPZA2/PLEKHH2",24
"GO:0150116","regulation of cell-substrate junction organization","20/1671","68/18986",0.294117647058824,3.3417819551519,6.00960017234767,9.20514032221963e-07,7.53701454711538e-05,5.88023894045805e-05,"SRC/PTEN/THBS1/PTK2/PIK3R1/CLASP2/EFNA5/DUSP3/GPM6B/PTPRA/ROCK1/SLK/FERMT2/LIMCH1/CLASP1/MACF1/PEAK1/FMN1/MAP4K4/NRP1",20
"GO:0048732","gland development","71/1671","450/18986",0.157777777777778,1.79268036438593,5.2866264511738,9.30819330049039e-07,7.53701454711538e-05,5.88023894045805e-05,"IRS2/HIF1A/RTN4/ARID5B/SRC/BCL2/GJA1/PLAG1/NFIB/EGFR/TGFB2/TP63/CAV1/MAN2A1/NOTCH2/IGF2R/MET/CREB1/ERBB4/MED1/ATM/FBXW7/ROBO1/ARHGAP5/ATP7A/CACNB4/ATF2/RBPJ/ITGA2/SMAD4/NF1/PGR/PIK3CA/POU3F2/MAPK1/PRLR/PROX1/RREB1/SALL1/SOX2/CUL3/LATS1/ONECUT2/FRS2/SEC63/RPGRIP1L/CD2AP/NPHP3/HIPK2/SIX4/BTBD7/RXFP1/BCL11B/E2F8/PTCH1/NCOA1/LMO4/CSMD1/ZDHHC21/FEM1B/CSNK2A2/INSM1/CADM1/PAX6/TFCP2L1/WT1/FGF7/NRP1/MAP2K1/FGF2/TCF21",71
